Regiao;Estado;Cod_Munic;Cod_escola;Localizacao;Dependencia_administrativa;TotalApr;1a;2a;3a;4a;Nao-seriado;MED_CAT_0;MED_01_CAT_0;MED_02_CAT_0;MED_03_CAT_0;MED_04_CAT_0
Sudeste;SP;3550308;35151385;Urbana;Privada;100,0;100;100;100;--;--;0,7;1,6;0;0;--
Sudeste;SP;3550308;35151518;Urbana;Privada;95,3;87,5;100;100;--;--;1,1;0;0;3,7;--
Sudeste;SP;3550308;35151725;Urbana;Privada;100,0;100;100;100;--;--;2,8;3;5,3;0;--
Sudeste;SP;3550308;35151737;Urbana;Privada;91,8;92,3;87;95,7;--;--;8;2,6;19,2;4,3;--
Sudeste;SP;3550308;35151749;Urbana;Privada;97,9;95,8;100;100;--;--;6,4;8,7;12,5;0;--
Sudeste;SP;3550308;35151841;Urbana;Privada;100,0;100;100;100;--;--;1,5;0;0;4;--
Sudeste;SP;3550308;35151889;Urbana;Privada;99,1;100;100;97,7;--;--;5,4;8,3;8,8;0;--
Sudeste;SP;3550308;35151968;Urbana;Privada;100,0;--;--;100;--;--;0;--;--;0;--
Sudeste;SP;3550308;35152500;Urbana;Privada;93,5;87,5;100;100;--;--;23,3;33,3;16,7;11,1;--
Sudeste;SP;3550308;35152511;Urbana;Privada;100,0;100;100;100;--;--;1,8;0;0;4,8;--
Sudeste;SP;3550308;35152523;Urbana;Privada;100,0;100;100;100;--;--;10,4;6,9;18,8;9,1;--
Sudeste;SP;3550308;35153060;Urbana;Privada;100,0;100;100;100;--;--;1,8;0;5,9;0;--
Sudeste;SP;3550308;35153084;Urbana;Privada;100,0;100;--;--;--;--;0;0;--;--;--
Sudeste;SP;3550308;35153114;Urbana;Privada;100,0;100;100;100;--;--;2;5,6;0;0;--
Sudeste;SP;3550308;35153285;Urbana;Privada;100,0;100;100;100;--;--;2,6;0;4;4;--
Sudeste;SP;3550308;35153564;Urbana;Privada;98,1;100;100;92,3;--;--;6;0;5;15,4;--
Sudeste;SP;3550308;35153606;Urbana;Privada;100,0;100;100;100;--;--;11,8;16,7;25;0;--
Sudeste;SP;3550308;35153631;Urbana;Privada;96,7;93,9;100;100;--;--;4,4;2,1;0;14,3;--
Sudeste;SP;3550308;35153692;Urbana;Privada;98,6;100;96,2;100;--;--;8,1;6,3;14,8;0;--
Sudeste;SP;3550308;35153825;Urbana;Privada;98,6;97,1;98,6;100;--;--;1,4;1,4;0;2,7;--
Sudeste;SP;3550308;35153904;Urbana;Privada;100,0;100;100;100;--;--;29,4;50;42,9;0;--
Sudeste;SP;3550308;35153989;Urbana;Privada;98,2;96,6;99;99,3;--;--;5,9;4,2;7,7;6,2;--
Sudeste;SP;3550308;35154097;Urbana;Privada;100,0;--;100;100;--;--;0;--;0;0;--
Sudeste;SP;3550308;35154179;Urbana;Privada;100,0;100;100;100;--;--;0;0;0;0;--
Sudeste;SP;3550308;35154210;Urbana;Privada;100,0;100;100;100;--;--;10,6;16,7;10,5;4,3;--
Sudeste;SP;3550308;35154337;Urbana;Privada;100,0;100;100;100;--;--;9,3;10,7;15,4;0;--
Sudeste;SP;3550308;35154441;Urbana;Privada;99,0;100;97,4;100;--;--;0;0;0;0;--
Sudeste;SP;3550308;35154817;Urbana;Privada;94,7;93,8;95,7;95,2;--;--;0;0;0;0;--
Sudeste;SP;3550308;35154854;Urbana;Privada;100,0;100;--;100;--;--;8,7;7,7;--;10;--
Sudeste;SP;3550308;35154945;Urbana;Privada;100,0;100;100;100;--;--;7,7;10;0;11,1;--
Sudeste;SP;3550308;35155019;Urbana;Privada;99,0;100;100;95,5;--;--;2,2;3,1;2,6;0;--
Sudeste;SP;3550308;35155068;Urbana;Privada;96,2;100;100;90,9;--;--;47,4;42,9;50;50;--
Sudeste;SP;3550308;35155073;Urbana;Privada;96,6;92,6;100;100;--;--;10,2;3,7;23,1;10,5;--
Sudeste;SP;3550308;35155263;Urbana;Privada;86,7;69,2;100;90;--;--;13,3;15,4;16,7;10;--
Sudeste;SP;3550308;35155287;Urbana;Privada;98,9;100;100;97,2;--;--;4,3;8,3;3,3;2,6;--
Sudeste;SP;3550308;35155299;Urbana;Privada;100,0;100;100;100;--;--;2,2;6,7;0;0;--
Sudeste;SP;3550308;35156231;Urbana;Privada;93,0;83,3;100;95,9;--;--;6,9;12;4,4;4,1;--
Sudeste;SP;3550308;35156541;Urbana;Privada;100,0;100;100;100;--;--;4,3;6,7;0;5,9;--
Sudeste;SP;3550308;35156553;Urbana;Privada;100,0;100;100;100;--;--;4,2;3,8;8,3;0;--
Sudeste;SP;3550308;35156565;Urbana;Privada;95,9;92,4;100;97,1;--;--;2,5;1,3;1,9;4,3;--
Sudeste;SP;3550308;35157016;Urbana;Privada;97,6;93,8;100;100;--;--;12,2;12,5;30;0;--
Sudeste;SP;3550308;35157028;Urbana;Privada;100,0;100;100;100;--;--;4,1;1,7;6,7;5,7;--
Sudeste;SP;3550308;35157053;Urbana;Privada;100,0;100;100;100;--;--;2,9;5,6;0;0;--
Sudeste;SP;3550308;35157132;Urbana;Privada;100,0;100;100;100;--;--;1,7;0;7,1;0;--
Sudeste;SP;3550308;35157442;Urbana;Privada;95,8;93,3;--;100;--;--;0;0;--;0;--
Sudeste;SP;3550308;35157478;Urbana;Privada;98,3;95;100;100;--;--;8,3;9,5;0;14,3;--
Sudeste;SP;3550308;35158197;Urbana;Privada;100,0;--;--;100;--;--;0;--;--;0;--
Sudeste;SP;3550308;35158318;Urbana;Privada;100,0;100;100;100;--;--;8,1;6,2;13;5,3;--
Sudeste;SP;3550308;35158483;Urbana;Privada;100,0;100;100;100;--;--;3,4;2,9;5,3;2,2;--
Sudeste;SP;3550308;35158525;Urbana;Privada;100,0;100;100;100;--;--;7,7;7,1;7,1;8,7;--
Sudeste;SP;3550308;35158549;Urbana;Privada;98,2;100;93,8;100;--;--;3,7;6,7;0;4,3;--
Sudeste;SP;3550308;35158550;Urbana;Privada;100,0;100;--;--;--;--;6,7;6,7;--;--;--
Sudeste;SP;3550308;35158562;Urbana;Privada;94,6;87,5;100;100;--;--;11,1;20;0;12,5;--
Sudeste;SP;3550308;35158823;Urbana;Privada;100,0;100;100;100;--;--;2,2;2,6;0;3;--
Sudeste;SP;3550308;35158872;Urbana;Privada;96,6;96,3;100;93,8;--;--;6,9;3,8;17,6;0;--
Sudeste;SP;3550308;35159268;Urbana;Privada;98,8;96,6;100;100;--;--;7,2;7,1;12,5;0;--
Sudeste;SP;3550308;35160763;Urbana;Privada;100,0;100;100;100;--;--;4,9;7,7;0;9,1;--
Sudeste;SP;3550308;35161007;Urbana;Privada;97,4;96,5;97,9;97,8;--;--;6;8,8;4,2;4,3;--
Sudeste;SP;3550308;35161238;Urbana;Privada;100,0;100;100;100;--;--;3,2;0;0;9,1;--
Sudeste;SP;3550308;35161287;Urbana;Privada;95,9;94;97,8;96;--;--;3,3;4,2;0;7,7;--
Sudeste;SP;3550308;35161299;Urbana;Privada;100,0;100;100;100;--;--;2,4;4,5;0;2,3;--
Sudeste;SP;3550308;35161317;Urbana;Privada;100,0;100;100;100;--;--;3,8;6,3;7,1;0;--
Sudeste;SP;3550308;35161412;Urbana;Privada;96,7;100;100;83,3;--;--;10,3;5,9;16,7;16,7;--
Sudeste;SP;3550308;35161937;Urbana;Privada;100,0;100;100;100;--;--;4,1;0;9,5;4,2;--
Sudeste;SP;3550308;35161949;Urbana;Privada;100,0;100;100;100;--;--;7,7;16,7;0;0;--
Sudeste;SP;3550308;35162152;Urbana;Privada;96,3;100;100;88,9;--;--;10,7;20;0;10;--
Sudeste;SP;3550308;35162243;Urbana;Privada;95,6;94,5;91,5;100;--;--;0,6;0,9;0;0,9;--
Sudeste;SP;3550308;35162425;Urbana;Privada;100,0;--;100;100;--;--;13,6;--;27,3;0;--
Sudeste;SP;3550308;35162826;Urbana;Privada;100,0;100;100;100;--;--;3,7;0;0;11,1;--
Sudeste;SP;3550308;35162930;Urbana;Privada;100,0;100;100;100;--;--;3,4;3,8;6,3;0;--
Sudeste;SP;3550308;35162966;Urbana;Privada;82,1;76;92,9;--;--;--;0;0;0;--;--
Sudeste;SP;3550308;35163326;Urbana;Privada;97,7;96,3;95,5;100;--;--;2,2;3,6;4,5;0;--
Sudeste;SP;3550308;35163338;Urbana;Privada;100,0;100;100;100;--;--;2,1;3,6;1,8;0;--
Sudeste;SP;3550308;35164082;Urbana;Privada;97,3;100;100;91,7;--;--;5,6;0;12,5;9,1;--
Sudeste;SP;3550308;35164100;Urbana;Privada;97,6;95;100;100;--;--;5,4;9,5;0;0;--
Sudeste;SP;3550308;35165098;Urbana;Privada;100,0;--;--;100;--;--;9,1;--;--;9,1;--
Sudeste;SP;3550308;35165207;Urbana;Privada;93,2;88,9;93,3;100;--;--;5;0;16,7;0;--
Sudeste;SP;3550308;35165220;Urbana;Privada;100,0;100;--;100;--;--;0;0;--;0;--
Sudeste;SP;3550308;35165232;Urbana;Privada;100,0;100;100;100;--;--;4,9;5,3;2,6;6,1;--
Sudeste;SP;3550308;35165244;Urbana;Privada;100,0;100;100;--;--;--;6,5;13,3;0;--;--
Sudeste;SP;3550308;35165300;Urbana;Privada;100,0;100;--;100;--;--;0;0;--;0;--
Sudeste;SP;3550308;35165311;Urbana;Privada;96,5;92,5;96,4;100;--;--;5,4;2,5;7,4;6,7;--
Sudeste;SP;3550308;35165323;Urbana;Privada;96,9;100;91,7;100;--;--;3;3,2;2,8;3;--
Sudeste;SP;3550308;35165335;Urbana;Privada;92,9;--;100;89,7;--;--;22,7;--;20;23,5;--
Sudeste;SP;3550308;35165347;Urbana;Privada;98,9;98,6;98,1;100;--;--;0,5;0,9;0;0,6;--
Sudeste;SP;3550308;35165359;Urbana;Privada;98,0;100;96,3;97,6;--;--;1;3,3;0;0;--
Sudeste;SP;3550308;35165621;Urbana;Privada;100,0;100;100;100;--;--;1,9;4,9;0;0;--
Sudeste;SP;3550308;35165670;Urbana;Privada;94,8;89,2;95,7;100;--;--;6,2;10,8;4,3;2,7;--
Sudeste;SP;3550308;35167411;Urbana;Privada;93,8;94,3;89,6;100;--;--;2,6;5,6;0;3,2;--
Sudeste;SP;3550308;35167447;Urbana;Privada;96,6;90,6;100;100;--;--;4,7;9,7;0;4,3;--
Sudeste;SP;3550308;35167459;Urbana;Privada;98,5;96,2;100;100;--;--;7,2;7,4;0;15,8;--
Sudeste;SP;3550308;35167782;Urbana;Privada;100,0;100;100;100;--;--;4;8,7;3,4;0;--
Sudeste;SP;3550308;35168671;Urbana;Privada;98,1;94,5;100;100;--;--;2,5;5,6;1,8;0;--
Sudeste;SP;3550308;35168762;Urbana;Privada;97,7;100;95;100;--;--;0;0;0;0;--
Sudeste;SP;3550308;35168828;Urbana;Privada;100,0;100;100;100;--;--;6;2,5;3,8;11,8;--
Sudeste;SP;3550308;35168853;Urbana;Privada;97,2;92,3;100;100;--;--;1,8;2,4;2,3;0;--
Sudeste;SP;3550308;35170458;Urbana;Privada;100,0;100;100;100;--;--;6,8;10,7;5,9;0;--
Sudeste;SP;3550308;35170636;Urbana;Privada;100,0;100;100;100;--;--;6,5;11,8;13,3;0;--
Sudeste;SP;3550308;35170732;Urbana;Privada;100,0;100;100;100;--;--;5,5;0;10,5;4,3;--
Sudeste;SP;3550308;35170896;Urbana;Privada;100,0;100;100;100;--;--;30;50;0;50;--
Sudeste;SP;3550308;35170975;Urbana;Privada;94,1;--;90,5;100;--;--;6,1;--;10;0;--
Sudeste;SP;3550308;35171116;Urbana;Privada;98,3;100;93,8;100;--;100;14,9;5,3;25;16,7;--
Sudeste;SP;3550308;35171189;Urbana;Privada;100,0;100;100;100;--;--;4,3;4;9,1;0;--
Sudeste;SP;3550308;35171360;Urbana;Privada;100,0;100;100;100;--;--;3,2;3,8;5,6;0;--
Sudeste;SP;3550308;35171487;Urbana;Privada;100,0;100;100;100;--;--;1,7;0;4;0;--
Sudeste;SP;3550308;35172492;Urbana;Privada;98,6;97,8;98,4;100;--;--;4,1;4,2;0;7,7;--
Sudeste;SP;3550308;35172509;Urbana;Privada;100,0;100;100;100;--;--;1,9;2,2;4,2;0;--
Sudeste;SP;3550308;35173174;Urbana;Privada;97,1;95;100;100;--;--;3,8;6,6;0;0;--
Sudeste;SP;3550308;35173685;Urbana;Privada;100,0;100;100;100;--;--;5,6;5,6;4,8;6,7;--
Sudeste;SP;3550308;35173708;Urbana;Privada;94,0;89,1;94,2;100;--;--;3,4;0;6;4,9;--
Sudeste;SP;3550308;35173712;Urbana;Privada;99,7;99,3;100;100;--;--;2,7;2,9;4,2;0,9;--
Sudeste;SP;3550308;35174087;Urbana;Privada;100,0;100;100;100;--;--;3,4;0;8,3;3,8;--
Sudeste;SP;3550308;35174178;Urbana;Privada;100,0;100;100;100;--;--;5,7;6,7;0;6,7;--
Sudeste;SP;3550308;35174336;Urbana;Privada;100,0;--;--;100;--;--;6,7;--;--;6,7;--
Sudeste;SP;3550308;35175936;Urbana;Privada;99,3;97,8;100;100;--;--;2,7;8,9;0;0;--
Sudeste;SP;3550308;35176205;Urbana;Privada;98,9;95,7;100;100;--;--;7;13,6;3,3;5,9;--
Sudeste;SP;3550308;35176588;Urbana;Privada;98,1;96,4;98,6;100;--;--;6,1;3,6;8,5;7;--
Sudeste;SP;3550308;35176597;Urbana;Privada;97,5;93,8;100;100;--;--;5;3,1;3,4;10,5;--
Sudeste;SP;3550308;35177015;Urbana;Privada;98,3;100;100;93,3;--;--;1,8;4,5;0;0;--
Sudeste;SP;3550308;35177027;Urbana;Privada;100,0;100;100;100;--;--;4,5;8,3;0;0;--
Sudeste;SP;3550308;35177179;Urbana;Privada;100,0;100;100;100;--;--;5,3;5,6;0;10;--
Sudeste;SP;3550308;35178160;Urbana;Privada;100,0;100;100;100;--;--;2,6;0;0;5,9;--
Sudeste;SP;3550308;35179848;Urbana;Privada;100,0;100;100;100;--;--;4,7;5,6;0;8,3;--
Sudeste;SP;3550308;35185346;Urbana;Privada;92,6;89,5;100;92,1;--;--;1,4;0;9,1;0;--
Sudeste;SP;3550308;35185437;Urbana;Privada;95,5;89,7;97,1;100;--;--;1;0;0;3,7;--
Sudeste;SP;3550308;35185449;Urbana;Privada;92,4;90;89,3;100;--;--;12,5;16,1;16,7;0;--
Sudeste;SP;3550308;35185565;Urbana;Privada;100,0;100;100;100;--;--;3,9;7,7;0;4,3;--
Sudeste;SP;3550308;35185760;Urbana;Privada;100,0;100;100;100;--;--;2,5;5,9;0;0;--
Sudeste;SP;3550308;35187185;Urbana;Privada;100,0;100;100;100;--;--;1,4;0;0;4,3;--
Sudeste;SP;3550308;35187537;Urbana;Privada;99,5;100;98,3;100;--;--;5;1,5;8,5;5,6;--
Sudeste;SP;3550308;35189406;Urbana;Privada;100,0;100;100;100;--;--;6,6;0;13,6;3,8;--
Sudeste;SP;3550308;35189431;Urbana;Privada;100,0;100;--;100;--;--;10,5;12,5;--;9,1;--
Sudeste;SP;3550308;35189443;Urbana;Privada;99,5;98,6;100;100;--;--;2,6;5,3;0;1,8;--
Sudeste;SP;3550308;35191224;Urbana;Estadual;89,3;89,4;88,4;90,7;--;--;10,6;10,2;10,2;11,8;--
Sudeste;SP;3550308;35191905;Urbana;Estadual;84,4;89,2;77,3;86,4;--;--;19,7;24,6;20,8;12,3;--
Sudeste;SP;3550308;35191917;Urbana;Estadual;98,0;--;100;91,7;--;--;7,5;--;9,8;0;--
Sudeste;SP;3550308;35192211;Urbana;Privada;100,0;--;100;100;--;--;3,8;--;3,7;3,8;--
Sudeste;SP;3550308;35193306;Urbana;Privada;98,9;97,3;100;100;--;--;2,3;2,8;0;4;--
Sudeste;SP;3550308;35193999;Urbana;Privada;100,0;100;--;--;--;--;7,1;7,1;--;--;--
Sudeste;SP;3550308;35195182;Urbana;Privada;100,0;100;100;100;--;--;11,6;26,1;10,3;0;--
Sudeste;SP;3550308;35195972;Urbana;Privada;95,5;87,5;100;100;--;--;4,4;8;3,2;0;--
Sudeste;SP;3550308;35198959;Urbana;Privada;100,0;100;100;100;--;--;14,5;11,1;25;9,1;--
Sudeste;SP;3550308;35199710;Urbana;Privada;100,0;100;100;100;--;--;3,3;0;9,1;0;--
Sudeste;SP;3550308;35201947;Urbana;Municipal;93,9;94,9;90,9;94,7;--;--;10,3;8,1;20;4,2;--
Sudeste;SP;3550308;35207639;Urbana;Municipal;100,0;100;100;100;--;--;13,5;14,1;13,1;13,4;--
Sudeste;SP;3550308;35207676;Urbana;Municipal;96,9;95,8;--;97,9;--;--;24,3;30,4;24,3;18,2;--
Sudeste;SP;3550308;35207755;Urbana;Municipal;94,9;94,7;92,7;96,9;--;--;7,9;8,8;6;9,2;--
Sudeste;SP;3550308;35258039;Urbana;Privada;100,0;100;100;100;--;--;1,6;0;4,5;0;--
Sudeste;SP;3550308;35263795;Urbana;Privada;98,0;100;100;87,5;--;--;8,9;4,5;0;42,9;--
Sudeste;SP;3550308;35266528;Urbana;Privada;100,0;100;100;100;--;--;8,3;6,8;5,9;11,4;--
Sudeste;SP;3550308;35266875;Urbana;Privada;100,0;100;--;--;--;--;12,5;12,5;--;--;--
Sudeste;SP;3550308;35267983;Urbana;Estadual;82,2;86,6;77,1;77,6;--;--;16,2;13,3;21,1;17,2;--
Sudeste;SP;3550308;35269359;Urbana;Estadual;82,0;81,8;80,3;85,4;--;--;25;28,6;18;22;--
Sudeste;SP;3550308;35269384;Urbana;Estadual;79,0;79,4;80,6;76,7;--;--;19,5;19,9;18,9;19,4;--
Sudeste;SP;3550308;35283903;Urbana;Estadual;93,5;90,9;96,3;96,7;--;--;13,5;13;17,6;10;--
Sudeste;SP;3550308;35284300;Urbana;Estadual;81,8;79,2;83,5;82,4;--;--;21,3;29,2;17,1;16,2;--
Sudeste;SP;3550308;35284324;Urbana;Estadual;85,8;90,4;80,5;93,5;--;--;20,5;16,2;23,8;17,9;--
Sudeste;SP;3550308;35287039;Urbana;Privada;100,0;100;100;100;--;--;5,2;8,7;7,7;0;--
Sudeste;SP;3550308;35287436;Urbana;Privada;96,4;100;100;87,5;--;--;16,1;25;8,3;18,2;--
Sudeste;SP;3550308;35287581;Urbana;Privada;100,0;100;100;100;--;--;2,6;0;5;3,8;--
Sudeste;SP;3550308;35287600;Urbana;Privada;98,6;88,9;100;100;--;--;1,3;0;4,5;0;--
Sudeste;SP;3550308;35288561;Urbana;Privada;94,1;100;80;100;--;--;3,9;5,9;0;5,3;--
Sudeste;SP;3550308;35288573;Urbana;Privada;100,0;100;100;100;--;--;12,3;12;15,4;10,5;--
Sudeste;SP;3550308;35290415;Urbana;Privada;97,7;93,5;100;100;--;--;2,9;2,1;4,8;2,1;--
Sudeste;SP;3550308;35290543;Urbana;Estadual;77,4;77,6;79,3;75,8;--;--;20,4;26,2;17,9;13,8;--
Sudeste;SP;3550308;35290701;Urbana;Estadual;99,2;99,2;99,1;99,5;--;--;6,7;5,5;11,6;2,6;--
Sudeste;SP;3550308;35290993;Urbana;Privada;100,0;100;100;100;--;--;2,9;4;0;4,3;--
Sudeste;SP;3550308;35291511;Urbana;Privada;100,0;100;100;100;--;--;1,5;4,5;0;0;--
Sudeste;SP;3550308;35292175;Urbana;Privada;100,0;100;100;100;--;--;5,7;2,5;8,3;7,1;--
Sudeste;SP;3550308;35293532;Urbana;Privada;100,0;100;100;100;--;--;2;2,6;3,7;0;--
Sudeste;SP;3550308;35295188;Urbana;Privada;100,0;100;100;100;--;--;3,1;3,6;2,8;2,8;--
Sudeste;SP;3550308;35295942;Urbana;Estadual;100,0;--;100;--;--;100;100;--;100;--;--
Sudeste;SP;3550308;35295985;Urbana;Estadual;86,7;83,3;100;80;--;--;76,2;100;100;28,6;--
Sudeste;SP;3550308;35296004;Urbana;Privada;92,3;87,1;92,3;98,2;--;--;3,8;4,6;4,5;1,9;--
Sudeste;SP;3550308;35296016;Urbana;Privada;100,0;100;100;100;--;--;0;0;0;0;--
Sudeste;SP;3550308;35297410;Urbana;Privada;100,0;100;100;100;--;--;12,2;12,5;16,7;7,7;--
Sudeste;SP;3550308;35297501;Urbana;Estadual;86,3;84,4;85,2;90,7;--;--;23,3;28,6;21,6;18,6;--
Sudeste;SP;3550308;35299364;Urbana;Estadual;97,3;98,5;97,9;95,4;--;--;9,4;10,8;14,1;3;--
Sudeste;SP;3550308;35299571;Urbana;Privada;100,0;100;100;100;--;--;2,3;0;0;7,7;--
Sudeste;SP;3550308;35299613;Urbana;Privada;96,0;88,5;100;100;--;--;3,9;3,7;4,2;3,8;--
Sudeste;SP;3550308;35299625;Urbana;Privada;98,4;100;91,7;100;--;--;6,2;3,6;8,3;8;--
Sudeste;SP;3550308;35299984;Urbana;Privada;95,0;84,2;100;100;--;--;6,5;15,8;0;4,2;--
Sudeste;SP;3550308;35300287;Urbana;Privada;100,0;100;100;100;--;--;0;0;0;0;--
Sudeste;SP;3550308;35300861;Urbana;Privada;94,7;95,7;87,5;100;--;--;20,7;21,7;17,6;22,2;--
Sudeste;SP;3550308;35304815;Urbana;Estadual;98,6;97,7;98,5;99,5;--;--;6,5;8,4;9,9;1,4;--
Sudeste;SP;3550308;35307592;Urbana;Privada;93,3;91,5;92,3;97,5;--;--;1,8;0;3;2,3;--
Sudeste;SP;3550308;35307622;Urbana;Privada;100,0;100;100;100;--;--;44,9;59,4;45,1;27,6;--
Sudeste;SP;3550308;35313524;Urbana;Privada;100,0;100;100;100;--;--;8,3;10,7;0;10;--
Sudeste;SP;3550308;35319739;Urbana;Privada;100,0;100;--;--;--;--;14,3;14,3;--;--;--
Sudeste;SP;3550308;35343161;Urbana;Estadual;100,0;100;100;100;--;--;75;100;100;0;--
Sudeste;SP;3550308;35344837;Urbana;Privada;98,0;100;94,7;100;--;--;11,4;0;23,5;0;--
Sudeste;SP;3550308;35351436;Urbana;Privada;100,0;100;100;--;--;--;5;12,5;0;--;--
Sudeste;SP;3550308;35352652;Urbana;Privada;99,7;99,2;100;100;--;--;7,7;7,8;10,2;5,6;--
Sudeste;SP;3550308;35363315;Urbana;Estadual;99,0;99,1;98;100;--;--;8,3;4,5;14,5;4,4;--
Sudeste;SP;3550308;35364435;Urbana;Privada;100,0;100;100;100;--;--;0;0;0;0;--
Sudeste;SP;3550308;35365592;Urbana;Privada;100,0;100;100;100;--;--;1,6;0;4,3;0;--
Sudeste;SP;3550308;35365622;Urbana;Estadual;97,9;99;96,4;98,5;--;--;7;4,1;10,9;5,7;--
Sudeste;SP;3550308;35365695;Urbana;Privada;100,0;100;--;--;--;--;0;0;--;--;--
Sudeste;SP;3550308;35367734;Urbana;Privada;99,0;99,1;99;99;--;--;1;0,9;0;2;--
Sudeste;SP;3550308;35374957;Urbana;Privada;97,6;97;95,7;100;--;--;3,9;1,5;7,2;2,9;--
Sudeste;SP;3550308;35388117;Urbana;Privada;95,9;95;93,2;100;--;--;1,8;4;0;0;--
Sudeste;SP;3550308;35392315;Urbana;Privada;93,8;100;87,5;93,8;--;--;12,5;28,6;16,7;0;--
Sudeste;SP;3550308;35393400;Urbana;Estadual;98,1;98,1;96,4;100;--;--;9,6;3,8;17,9;6,4;--
Sudeste;SP;3550308;35399197;Urbana;Privada;100,0;100;100;100;--;--;0;0;0;0;--
Sudeste;SP;3550308;35404718;Urbana;Estadual;100,0;100;100;100;--;--;90;100;100;0;--
Sudeste;SP;3550308;35405243;Urbana;Estadual;98,1;98,4;97,3;98,5;--;--;3,2;4,7;3,3;0,8;--
Sudeste;SP;3550308;35405322;Urbana;Estadual;98,8;98,6;98,6;99,3;--;--;6,8;2,7;9,8;8;--
Sudeste;SP;3550308;35409169;Urbana;Estadual;78,8;82,2;82;72,5;--;--;12,3;15,1;10,3;12;--
Sudeste;SP;3550308;35412173;Urbana;Estadual;89,9;89,1;91,5;90;--;--;14,8;16,4;17,2;9,6;--
Sudeste;SP;3550308;35412961;Urbana;Estadual;85,7;83,3;80;100;--;--;57,1;71,4;75;0;--
Sudeste;SP;3550308;35414281;Urbana;Estadual;76,5;--;75;--;--;80;76,9;--;76,9;--;--
Sudeste;SP;3550308;35414323;Urbana;Estadual;80,0;--;75;--;--;81,8;100;--;100;--;--
Sudeste;SP;3550308;35414360;Urbana;Estadual;90,9;--;100;--;--;83,3;100;--;100;--;--
Sudeste;SP;3550308;35414396;Urbana;Estadual;100,0;--;100;--;--;100;100;--;100;--;--
Sudeste;SP;3550308;35415443;Urbana;Estadual;88,9;80,2;91,1;94,8;--;--;11,7;13,5;11,7;9,7;--
Sudeste;SP;3550308;35419588;Urbana;Privada;99,2;98,5;100;100;--;--;7,6;4,6;18,2;3;--
Sudeste;SP;3550308;35428863;Urbana;Estadual;88,9;--;80;--;--;100;75;--;75;--;--
Sudeste;SP;3550308;35428875;Urbana;Estadual;100,0;--;100;--;--;100;80;--;80;--;--
Sudeste;SP;3550308;35428905;Urbana;Estadual;99,9;100;100;99,5;--;--;4,8;3,8;8,3;1,9;--
Sudeste;SP;3550308;35428929;Urbana;Estadual;97,9;96,7;98,3;98,8;--;--;7,4;3,9;12,9;5,4;--
Sudeste;SP;3550308;35429156;Urbana;Privada;100,0;100;100;100;--;--;0;0;0;0;--
Sudeste;SP;3550308;35429570;Urbana;Privada;100,0;--;100;100;--;--;0;--;0;0;--
Sudeste;SP;3550308;35431059;Urbana;Privada;100,0;100;100;100;--;--;0;0;0;0;--
Sudeste;SP;3550308;35431459;Urbana;Privada;99,0;97,1;100;100;--;--;3,1;0;3,2;6,1;--
Sudeste;SP;3550308;35431874;Urbana;Estadual;94,7;90;100;--;--;--;57,1;70;45,5;--;--
Sudeste;SP;3550308;35432015;Urbana;Estadual;100,0;--;100;--;--;100;100;--;100;--;--
Sudeste;SP;3550308;35433329;Urbana;Estadual;78,6;100;88,9;0;--;--;68,4;100;71,4;33,3;--
Sudeste;SP;3550308;35433482;Urbana;Estadual;90,9;85,7;86,7;98,5;--;--;15,9;17;14,7;16;--
Sudeste;SP;3550308;35433846;Urbana;Estadual;99,8;99,6;100;100;--;--;7;6,5;9,9;4;--
Sudeste;SP;3550308;35433858;Urbana;Estadual;99,3;99,5;98,6;100;--;--;5,8;4,6;10;2,2;--
Sudeste;SP;3550308;35434632;Urbana;Estadual;95,7;95,7;94,3;97;--;--;9,9;11;13,2;5,1;--
Sudeste;SP;3550308;35435818;Urbana;Privada;100,0;100;100;100;--;--;0;0;0;0;--
Sudeste;SP;3550308;35437050;Urbana;Estadual;83,3;81,7;81,5;88,6;--;--;15,2;18,1;11,7;16,4;--
Sudeste;SP;3550308;35438042;Urbana;Estadual;97,1;94;100;100;--;--;10,3;18,9;2,4;4,8;--
Sudeste;SP;3550308;35438112;Urbana;Estadual;88,1;86,3;88,7;89,2;--;--;13,3;17,7;11,6;10,8;--
Sudeste;SP;3550308;35438170;Urbana;Privada;98,6;96,8;100;100;--;--;0;0;0;0;--
Sudeste;SP;3550308;35438285;Urbana;Estadual;99,4;99,1;99,3;100;--;--;6,2;6,9;10,2;1,3;--
Sudeste;SP;3550308;35438315;Urbana;Privada;99,6;99,2;100;100;--;--;0,4;0;1,2;0;--
Sudeste;SP;3550308;35438418;Urbana;Estadual;97,6;97,4;97,4;98;--;--;6;4,2;9,7;3,9;--
Sudeste;SP;3550308;35438424;Urbana;Estadual;99,7;100;100;99;--;--;6,1;3,8;12;2,9;--
Sudeste;SP;3550308;35438480;Urbana;Estadual;97,5;97,4;98,9;95,6;--;--;7,3;6,5;10,4;4,4;--
Sudeste;SP;3550308;35438820;Urbana;Estadual;99,7;99,2;100;100;--;--;4;0,8;8,6;2,7;--
Sudeste;SP;3550308;35439083;Urbana;Estadual;96,9;95,2;96,5;99,3;--;--;10,1;11,2;15,5;2,6;--
Sudeste;SP;3550308;35439186;Urbana;Estadual;100,0;100;100;100;--;--;5,5;5,1;6,2;5,3;--
